@relation avg-W30-occupancy-randomMissing-25
@attribute temperature numeric
@attribute humidity numeric
@attribute light numeric
@attribute CO2 numeric
@attribute humidityRatio numeric
@attribute class {no,yes}

@data
23.7,26.272,585.2,749.2,0.00476416,yes
23.718,26.29,578.4,760.4,0.00477266,yes
23.709,26.281,581.8,754.8,0.00476841,yes
23.7225,26.125,493.75,774.75,0.00474377,yes
23.7135,26.229,552.4499999999999,761.4499999999999,0.004760196666666667,yes
23.76,26.26,568.66666667,790.0,0.00477933,yes
23.73,26.29,536.33333333,798.0,0.00477614,yes
23.754,26.29,509.0,797.0,0.00478309,yes
23.754,26.35,476.0,803.2,0.00479409,yes
23.736,26.39,510.0,809.0,0.00479619,yes
23.745,26.445,481.5,815.25,0.00480889,yes
23.7355,26.301333333333332,526.5388888888888,788.5333333333333,0.004779813333333333,yes
23.7,26.6,475.25,832.0,0.0048241,yes
23.731949999999998,26.331200000000003,521.41,792.88,0.004784241999999999,yes
23.731949999999998,26.331200000000003,521.41,792.88,0.004784241999999999,yes
23.7,26.89,464.0,861.0,0.00487711,yes
23.7,26.9725,455.0,880.0,0.00489219,yes
23.726625,26.431208333333334,511.09166666666664,805.8166666666666,0.004800976666666666,yes
23.64,26.976,458.0,897.6,0.00487504,yes
23.65,27.05,464.0,900.5,0.00489149,yes
23.64,27.1,473.0,908.8,0.00489763,yes
23.709966666666663,26.55336666666667,501.8733333333333,825.1133333333332,0.0048183919999999995,yes
23.6,27.236,498.4,925.2,0.00491046,yes
23.6,27.29,530.2,929.4,0.00492027,yes
23.6,27.33,533.6,936.4,0.00492754,yes
23.6,27.34,524.25,950.0,0.00492936,yes
23.686815789473684,26.71034210526316,506.02894736842103,848.3,0.004840184736842105,yes
23.686815789473684,26.71034210526316,506.02894736842103,848.3,0.004840184736842105,yes
23.6,27.412,501.2,958.6,0.00494245,yes
23.6,27.5,522.0,965.33333333,0.00495844,yes
23.6,27.525,520.5,979.25,0.00496298,yes
23.6,27.6,505.28571429,978.42857143,0.00497661,yes
23.6,27.6,488.33333333,983.0,0.00497661,yes
23.6,27.54,512.0,992.6,0.00496571,yes
23.6595,26.99938636363636,500.2963203463636,895.0255411254543,0.004884805454545455,yes
23.61666667,27.63333333,501.5,999.5,0.00498772,yes
23.66666667,27.7,503.66666667,1001.0,0.00501505,yes
23.6,27.7,483.16666667,1009.5,0.00499479,yes
23.6,27.7225,483.5,1019.0,0.00499888,yes
23.6,27.79,473.0,1021.0,0.00501115,yes
23.6,27.85666667,470.33333333,1024.66666667,0.00502327,yes
23.6,27.80428571,480.14285714,1030.42857143,0.00501375,yes
23.575,27.79,464.0,1026.25,0.00500354,yes
23.54,27.81,474.4,1028.0,0.00499654,yes
23.613680555833337,27.465345237916665,490.97827380958324,966.8940476191664,0.004956190833333333,yes
23.60992753652174,27.490360248260867,492.1512422360869,971.4981366460867,0.004959629130434782,yes
23.5,27.978,454.0,1055.25,0.00501476,yes
23.601231884347825,27.534077639565215,492.1077639752173,979.1177018634779,0.004964958260869565,yes
23.5,28.0,454.0,1051.25,0.00501873,yes
23.5,28.0,445.0,1053.6,0.00501873,yes
23.5,28.0,439.0,1055.5,0.00501873,yes
23.582536232173915,27.659034161304348,489.6295031056521,998.8329192547823,0.0049820030434782605,yes
23.445,28.125,454.75,1059.5,0.00502449,yes
23.57469697,27.71621753227273,485.8012987013635,1008.0935064936359,0.004989992272727272,yes
23.39,28.2,451.6,1073.6,0.00502117,yes
23.39,28.2,451.6,1078.6,0.00502117,yes
23.39,28.2,454.75,1081.0,0.00502117,yes
23.39,28.2225,454.75,1082.0,0.00502521,yes
23.39,28.37333333,457.5,1088.83333333,0.00505229,yes
23.37,28.39,464.0,1090.6,0.00504913,yes
23.39,28.32333333,464.0,1086.0,0.00504331,yes
23.37333333,28.445,464.0,1092.5,0.00506002,yes
23.39,28.5,471.5,1103.75,0.00507502,yes
23.32333333,28.5,475.66666667,1104.5,0.00505448,yes
23.365,28.5,471.5,1103.5,0.00506731,yes
23.29,28.5,467.75,1112.0,0.00504423,yes
23.30666667,28.53333333,466.5,1105.66666667,0.0050553,yes
23.29,28.7,464.0,1104.0,0.00507992,yes
23.433680555416654,28.19756051541667,461.98928571416656,1071.333134920833,0.0050338925000000005,yes
23.426449275217376,28.21528053782609,461.51055900608685,1073.521532091304,0.005034881304347827,yes
23.29,28.61666667,466.5,1115.66666667,0.00506505,yes
23.29,28.66,459.0,1120.0,0.00507278,yes
23.29,28.55,464.0,1123.75,0.00505315,yes
23.29,28.6,470.0,1116.0,0.00506207,yes
23.272,28.6,464.0,1126.8,0.00505653,yes
23.2,28.4175,464.0,1112.75,0.00500202,yes
23.23,28.5,449.0,1104.5,0.00502583,yes
23.29,28.5,464.0,1108.0,0.00504423,yes
23.215,28.63333333,462.33333333,1127.83333333,0.00504492,yes
23.2,28.6,469.0,1128.75,0.0050344,yes
23.2,28.65,469.0,1124.25,0.00504327,yes
23.2,28.62,469.0,1130.4,0.00503795,yes
23.2,28.7,464.0,1138.0,0.00505214,yes
23.2,28.7,456.5,1144.0,0.00505214,yes
23.2,28.718,457.0,1140.0,0.00505534,yes
23.2,28.79,450.25,1139.25,0.00506812,yes
23.2,28.79,446.0,1167.33333333,0.00506812,yes
23.14,28.79,451.6,1159.6,0.00504962,yes
23.15,28.89,454.75,1157.75,0.00507039,yes
23.15,28.89,448.0,1159.5,0.00507039,yes
23.18,28.83,444.0,1156.4,0.00506903,yes
23.11666667,28.945,444.0,1160.0,0.00506981,yes
23.14,28.956,444.0,1169.8,0.00507897,yes
23.1,29.0,444.0,1176.16666667,0.00507436,yes
23.1,29.075,444.0,1175.25,0.00508759,yes
23.1,28.918,444.0,1166.6,0.0050599,yes
23.1,27.925,444.0,1140.25,0.00488478,yes
23.06,27.772,444.0,1089.2,0.00484598,yes
23.02,27.556,435.0,1042.6,0.00479628,yes
23.01,27.81883333,432.0,1051.1,0.00483944,yes
23.173919540344823,28.59981609172414,453.4632183906896,1132.9597701148275,0.005026536206896556,yes
23.0,27.956,429.0,1064.6,0.00486052,yes
22.98166667,27.90833333,429.0,1061.66666667,0.00484674,yes
23.0,27.92666667,429.0,1058.33333333,0.00485538,yes
23.0,28.018,429.0,1061.6,0.00487138,yes
22.98166667,28.06666667,429.0,1070.33333333,0.00487445,yes
22.945,28.1,429.0,1074.0,0.00486938,yes
23.110357143214284,28.48367261892858,446.08690476178566,1122.6630952378569,0.004986813928571433,yes
22.956,28.2,429.0,1089.6,0.00489013,yes
22.9725,28.1,429.0,1085.0,0.00487756,yes
23.08901851888888,28.442944444444453,442.5222222222222,1119.5679012344442,0.004973181111111115,yes
23.0,28.2,429.0,1088.0,0.00490327,yes
22.945,28.2,429.0,1091.75,0.00488685,yes
23.067250000384604,28.397673076923088,439.09999999999997,1115.2185897434613,0.004958606923076926,yes
22.912,28.1,429.0,1088.2,0.00485958,yes
23.050420000399985,28.357260000000014,437.53399999999993,1112.1853333331997,0.004946396000000003,yes
22.89,27.956,432.0,1079.2,0.004828,yes
22.865,27.84,432.75,1077.25,0.00480048,yes
22.87333333,27.68333333,439.0,1064.16666667,0.00477568,yes
22.87333333,27.6,429.0,1056.4,0.0047612,yes
22.997590277916657,28.15920138875002,434.4479166666666,1095.0444444445832,0.004895737916666672,yes
22.815,27.445,432.75,1039.5,0.00471742,yes
22.84,27.37333333,436.5,1028.66666667,0.0047122,yes
22.79,27.365,438.0,1020.4,0.00469639,yes
22.79,27.2,444.0,1018.0,0.00466786,yes
22.940021739130426,27.839572463478284,432.9565217391304,1066.9485507247825,0.004822650000000005,yes
22.79,27.06666667,434.0,1006.33333333,0.00464481,yes
22.79,27.02,432.0,1002.6,0.00463674,yes
22.910022727272715,27.779265151363656,431.86363636363626,1058.0318181818182,0.004803430000000005,yes
22.76,26.82333333,439.0,983.33333333,0.00459431,yes
22.7,26.754,432.0,976.2,0.00456558,yes
22.885022727272716,27.679378787727295,432.31818181818176,1050.9333333331817,0.004778881363636369,yes
22.7,26.68333333,434.0,971.33333333,0.00455344,yes
22.7,26.53333333,444.0,966.66666667,0.00452765,yes
22.7,26.46333333,444.0,963.0,0.00451562,yes
22.7,26.445,441.5,952.33333333,0.00451247,yes
22.82676984095238,27.383412697619065,434.7380952380951,1030.8539682538096,0.004710820952380957,yes
22.82676984095238,27.383412697619065,434.7380952380951,1030.8539682538096,0.004710820952380957,yes
22.7,26.2,441.0,941.6,0.00447036,yes
22.7,26.16,438.0,929.8,0.00446349,yes
22.7,26.02,441.0,923.8,0.00443943,yes
22.7,26.1,440.25,919.0,0.00445318,yes
22.7,26.0,439.0,918.25,0.00443599,yes
22.77221212090909,26.946893938636375,436.94318181818176,996.6378787877273,0.004619630909090912,yes
22.7,25.92666667,439.0,927.33333333,0.00442339,yes
22.7,25.815,432.75,920.25,0.00440421,yes
22.68,25.772,432.0,902.4,0.00439145,yes
22.64,25.696,429.0,904.4,0.00436772,yes
22.6,25.575,429.0,897.0,0.00433639,yes
22.66666667,25.6,429.0,892.0,0.00435838,yes
22.6,25.525,433.5,882.5,0.00432785,yes
22.62,25.476,436.2,887.2,0.00432477,yes
22.625,25.55,442.5,889.25,0.00433875,yes
22.6939855073913,26.191507246086964,436.8130434782608,938.0253623182608,0.00446755826086957,yes
22.65,25.42,438.0,880.75,0.00432312,yes
22.6,25.2675,442.5,868.75,0.00428389,yes
22.6,25.218,439.8,861.0,0.00427544,yes
22.6,25.2,439.8,860.6,0.00427237,yes
22.6,25.2,435.5,864.0,0.00427237,yes
22.661736111250004,25.85834027750001,437.22083333333325,912.4756944441666,0.004401554583333338,yes
22.660072463913046,25.81939855043479,437.4478260869564,909.7050724634782,0.004394423043478265,yes
22.6,25.15,428.2,847.4,0.00426383,yes
22.6,25.04,432.2,837.2,0.00424506,yes
22.6,25.05,431.75,834.75,0.00424677,yes
22.6,25.06,429.2,832.4,0.00424847,yes
22.6,25.0,433.0,832.0,0.00423823,yes
22.6,25.0,433.0,836.25,0.00423823,yes
22.639266666799998,25.520846666800004,435.406,883.5953333332001,0.004337725600000003,yes
22.63673611125,25.49254861125,435.17291666666665,881.1784722220835,0.004332199166666669,yes
22.6,25.1,425.4,832.4,0.0042553,yes
22.6,25.08,429.2,832.4,0.00425189,yes
22.56,25.02,433.0,830.75,0.00423128,yes
22.58,25.08,433.0,821.5,0.00424669,yes
22.575,25.075,433.0,818.25,0.00424454,yes
