@relation avg-W30-occupancy-blockMissing-F100-N15
@attribute temperature numeric
@attribute humidity numeric
@attribute light numeric
@attribute CO2 numeric
@attribute humidityRatio numeric
@attribute class {no,yes}

@data
23.7,26.272,585.2,749.2,0.00476416,yes
23.718,26.29,578.4,760.4,0.00477266,yes
23.73,26.23,572.66666667,769.66666667,0.00476515,yes
23.7225,26.125,493.75,774.75,0.00474377,yes
23.754,26.2,488.6,779.0,0.00476659,yes
23.76,26.26,568.66666667,790.0,0.00477933,yes
23.73,26.29,536.33333333,798.0,0.00477614,yes
23.754,26.29,509.0,797.0,0.00478309,yes
23.754,26.35,476.0,803.2,0.00479409,yes
23.736,26.39,510.0,809.0,0.00479619,yes
23.745,26.445,481.5,815.25,0.00480889,yes
23.7,26.56,481.8,824.0,0.00481679,yes
23.7,26.6,475.25,832.0,0.0048241,yes
23.7,26.7,469.0,845.33333333,0.00484238,yes
23.7,26.774,464.0,852.4,0.00485591,yes
23.7,26.89,464.0,861.0,0.00487711,yes
23.7,26.9725,455.0,880.0,0.00489219,yes
23.6,26.89,454.0,891.0,0.00484759,yes
23.64,26.976,458.0,897.6,0.00487504,yes
23.65,27.05,464.0,900.5,0.00489149,yes
23.64,27.1,473.0,908.8,0.00489763,yes
23.6,27.16,464.0,918.0,0.00489665,yes
23.6,27.236,498.4,925.2,0.00491046,yes
23.6,27.29,530.2,929.4,0.00492027,yes
23.6,27.33,533.6,936.4,0.00492754,yes
23.6,27.34,524.25,950.0,0.00492936,yes
23.625,27.3925,498.66666667,961.0,0.00494641,yes
23.6,27.39,516.33333333,963.0,0.00493845,yes
23.6,27.412,501.2,958.6,0.00494245,yes
23.6,27.5,522.0,965.33333333,0.00495844,yes
23.6,27.525,520.5,979.25,0.00496298,yes
23.6,27.6,505.28571429,978.42857143,0.00497661,yes
23.6,27.6,488.33333333,983.0,0.00497661,yes
23.6,27.54,512.0,992.6,0.00496571,yes
23.6,27.6,511.0,997.2,0.00497661,yes
23.61666667,27.63333333,501.5,999.5,0.00498772,yes
23.66666667,27.7,503.66666667,1001.0,0.00501505,yes
23.6,27.7,483.16666667,1009.5,0.00499479,yes
23.6,27.7225,483.5,1019.0,0.00499888,yes
23.6,27.79,473.0,1021.0,0.00501115,yes
23.6,27.85666667,470.33333333,1024.66666667,0.00502327,yes
23.6,27.80428571,480.14285714,1030.42857143,0.00501375,yes
23.575,27.79,464.0,1026.25,0.00500354,yes
23.54,27.81,474.4,1028.0,0.00499654,yes
23.6,27.978,470.0,1034.8,0.00504532,yes
23.525,28.0,454.0,1055.5,0.00502637,yes
23.5,27.978,454.0,1055.25,0.00501476,yes
23.5,28.0,454.0,1050.0,0.00501873,yes
23.5,28.0,454.0,1051.25,0.00501873,yes
23.5,28.0,445.0,1053.6,0.00501873,yes
23.5,28.0,439.0,1055.5,0.00501873,yes
23.5,28.025,444.25,1055.0,0.00502325,yes
23.445,28.125,454.75,1059.5,0.00502449,yes
23.39,28.18,455.8,1060.0,0.00501758,yes
23.39,28.2,451.6,1073.6,0.00502117,yes
23.39,28.2,451.6,1078.6,0.00502117,yes
23.39,28.2,454.75,1081.0,0.00502117,yes
23.39,28.2225,454.75,1082.0,0.00502521,yes
23.39,28.37333333,457.5,1088.83333333,0.00505229,yes
23.37,28.39,464.0,1090.6,0.00504913,yes
23.39,28.32333333,464.0,1086.0,0.00504331,yes
23.37333333,28.445,464.0,1092.5,0.00506002,yes
23.39,28.5,471.5,1103.75,0.00507502,yes
23.32333333,28.5,475.66666667,1104.5,0.00505448,yes
23.365,28.5,471.5,1103.5,0.00506731,yes
23.29,28.5,467.75,1112.0,0.00504423,yes
23.30666667,28.53333333,466.5,1105.66666667,0.0050553,yes
23.29,28.7,464.0,1104.0,0.00507992,yes
23.29,28.7,467.0,1117.2,0.00507992,yes
23.29,28.675,467.75,1121.25,0.00507546,yes
23.29,28.61666667,466.5,1115.66666667,0.00506505,yes
23.29,28.66,459.0,1120.0,0.00507278,yes
23.29,28.55,464.0,1123.75,0.00505315,yes
23.29,28.6,470.0,1116.0,0.00506207,yes
23.272,28.6,464.0,1126.8,0.00505653,yes
23.2,28.4175,464.0,1112.75,0.00500202,yes
23.23,28.5,449.0,1104.5,0.00502583,yes
23.29,28.5,464.0,1108.0,0.00504423,yes
23.215,28.63333333,462.33333333,1127.83333333,0.00504492,yes
23.2,28.6,469.0,1128.75,0.0050344,yes
23.2,28.65,469.0,1124.25,0.00504327,yes
23.2,28.62,469.0,1130.4,0.00503795,yes
23.2,28.7,464.0,1138.0,0.00505214,yes
23.2,28.7,456.5,1144.0,0.00505214,yes
23.2,28.718,457.0,1140.0,0.00505534,yes
23.2,28.79,450.25,1139.25,0.00506812,yes
23.2,28.79,446.0,1167.33333333,0.00506812,yes
23.14,28.79,451.6,1159.6,0.00504962,yes
23.15,28.89,454.75,1157.75,0.00507039,yes
23.15,28.89,448.0,1159.5,0.00507039,yes
23.18,28.83,444.0,1156.4,0.00506903,yes
23.11666667,28.945,444.0,1160.0,0.00506981,yes
23.14,28.956,444.0,1169.8,0.00507897,yes
23.1,29.0,444.0,1176.16666667,0.00507436,yes
23.1,29.075,444.0,1175.25,0.00508759,yes
23.1,28.918,444.0,1166.6,0.0050599,yes
23.1,27.925,444.0,1140.25,0.00488478,yes
23.06,27.772,444.0,1089.2,0.00484598,yes
23.02,27.556,435.0,1042.6,0.00479628,yes
23.01,27.81883333,432.0,1051.1,0.00483944,yes
23.17391954034482,28.59981609172414,453.46321839068963,1132.9597701148275,0.005026536206896554,yes
23.16977380964285,28.597666666428577,453.26547619035716,1133.4226190475,0.005024884642857145,yes
23.165320987777772,28.599432098518523,452.86790123444445,1133.7808641974073,0.00502383777777778,yes
23.160525641153843,28.599410256153853,452.20897435884615,1134.4647435896152,0.005022367307692311,yes
23.156066666799994,28.599386666400004,451.7373333332,1134.7713333332,0.005021000800000003,yes
23.15423611124999,28.606965277500006,451.22638888875,1135.68888888875,0.00502179166666667,yes
23.150942029130423,28.611615941739135,451.32318840565216,1137.0449275360868,0.005021616086956525,yes
23.144621212272714,28.616689393636367,450.7469696968182,1138.3651515149998,0.005020588181818186,yes
23.14126984142856,28.6158968252381,450.1952380952381,1138.8666666666666,0.005019429523809528,yes
23.13833333349999,28.616691666500003,449.255,1139.3725,0.005018681000000005,yes
23.135087719473674,28.614938596315795,448.21578947368425,1140.1684210526314,0.005017386842105268,yes
23.131481481666654,28.614657407222225,447.06111111111113,1140.7111111111108,0.0050162444444444496,yes
23.127450980588225,28.609637254705888,446.06470588235294,1140.8705882352938,0.005014132941176476,yes
23.12291666687499,28.603989583125006,445.4125,1140.6749999999997,0.005011757500000006,yes
23.11777777799999,28.596388888666674,444.64000000000004,1140.7199999999998,0.005008852000000006,yes
22.89,28.1,429.0,1087.5,0.00485306,yes
22.89,27.956,432.0,1079.2,0.004828,yes
22.865,27.84,432.75,1077.25,0.00480048,yes
22.87333333,27.68333333,439.0,1064.16666667,0.00477568,yes
22.87333333,27.6,429.0,1056.4,0.0047612,yes
22.89,27.6,432.75,1043.6,0.00476605,yes
22.815,27.445,432.75,1039.5,0.00471742,yes
22.84,27.37333333,436.5,1028.66666667,0.0047122,yes
22.79,27.365,438.0,1020.4,0.00469639,yes
22.79,27.2,444.0,1018.0,0.00466786,yes
22.79,27.17142857,435.42857143,1015.14285714,0.00466292,yes
22.79,27.06666667,434.0,1006.33333333,0.00464481,yes
22.79,27.02,432.0,1002.6,0.00463674,yes
22.772,26.934,438.0,993.2,0.00461679,yes
22.76,26.82333333,439.0,983.33333333,0.00459431,yes
22.7,26.754,432.0,976.2,0.00456558,yes
22.7225,26.7,432.75,980.75,0.00456257,yes
22.7,26.68333333,434.0,971.33333333,0.00455344,yes
22.7,26.53333333,444.0,966.66666667,0.00452765,yes
22.7,26.46333333,444.0,963.0,0.00451562,yes
22.7,26.445,441.5,952.33333333,0.00451247,yes
22.7,26.34,444.0,948.0,0.00449442,yes
22.7,26.26,444.0,945.0,0.00448067,yes
22.7,26.2,441.0,941.6,0.00447036,yes
22.7,26.16,438.0,929.8,0.00446349,yes
22.7,26.02,441.0,923.8,0.00443943,yes
22.7,26.1,440.25,919.0,0.00445318,yes
22.7,26.0,439.0,918.25,0.00443599,yes
22.7,25.934,438.0,919.4,0.00442465,yes
22.7,25.92666667,439.0,927.33333333,0.00442339,yes
22.7,25.815,432.75,920.25,0.00440421,yes
22.68,25.772,432.0,902.4,0.00439145,yes
22.64,25.696,429.0,904.4,0.00436772,yes
22.6,25.575,429.0,897.0,0.00433639,yes
22.66666667,25.6,429.0,892.0,0.00435838,yes
22.6,25.525,433.5,882.5,0.00432785,yes
22.62,25.476,436.2,887.2,0.00432477,yes
22.625,25.55,442.5,889.25,0.00433875,yes
22.6,25.39,443.4,889.2,0.00430481,yes
22.65,25.42,438.0,880.75,0.00432312,yes
22.6,25.2675,442.5,868.75,0.00428389,yes
22.6,25.218,439.8,861.0,0.00427544,yes
22.6,25.2,439.8,860.6,0.00427237,yes
22.6,25.2,435.5,864.0,0.00427237,yes
22.6,25.15,430.75,859.0,0.00426383,yes
22.6,25.14,440.6,854.4,0.00426213,yes
22.6,25.15,428.2,847.4,0.00426383,yes
22.6,25.04,432.2,837.2,0.00424506,yes
22.6,25.05,431.75,834.75,0.00424677,yes
22.6,25.06,429.2,832.4,0.00424847,yes
22.6,25.0,433.0,832.0,0.00423823,yes
22.6,25.0,433.0,836.25,0.00423823,yes
22.6,25.0,428.2,832.6,0.00423823,yes
22.6,25.025,428.25,821.5,0.0042425,yes
22.6,25.1,425.4,832.4,0.0042553,yes
22.6,25.08,429.2,832.4,0.00425189,yes
22.56,25.02,433.0,830.75,0.00423128,yes
22.58,25.08,433.0,821.5,0.00424669,yes
22.575,25.075,433.0,818.25,0.00424454,yes
22.56,24.912,433.0,819.8,0.0042129,yes
22.55,25.2,433.0,822.5,0.00425933,yes
22.6,24.9175,433.0,818.0,0.00422415,yes
22.58,25.06,433.0,812.8,0.00424328,yes
22.56666667,24.90833333,433.0,816.5,0.00421399,yes
22.525,24.945,433.0,822.25,0.00420949,yes
22.54,24.89,433.0,825.0,0.00420401,yes
22.5,24.865,433.0,816.5,0.00418949,yes
22.5,24.9175,433.0,811.5,0.0041984,yes
22.5,24.91166667,433.0,811.0,0.00419741,yes
22.56,24.81,433.0,812.2,0.00419553,yes
22.525,24.89,426.0,814.25,0.00420015,yes
