@relation estimate-W30-occupancy-randomMissing-50
@attribute temperature numeric
@attribute humidity numeric
@attribute light numeric
@attribute CO2 numeric
@attribute humidityRatio numeric
@attribute class {no,yes}

@data
23.7,26.272,585.2,749.2,0.00476416,yes
23.718,26.29,578.4,760.4,0.00477266,yes
22.081870585190654,27.37404235648061,601.5756598058722,1247.0359575155242,0.004499617713192321,yes
22.19991387305014,27.412600874912258,647.5939434576197,1222.422461220729,0.004537125079551364,yes
22.322549301777812,27.45260107723536,695.2066738031438,1196.7501853453841,0.004576081814178989,yes
22.449776871373746,27.494042963449644,744.413850842442,1170.0191298894954,0.004616487917075209,yes
23.73,26.29,536.33333333,798.0,0.00477614,yes
23.754,26.29,509.0,797.0,0.00478309,yes
23.754,26.35,476.0,803.2,0.00479409,yes
23.736,26.39,510.0,809.0,0.00479619,yes
23.759021550500346,26.89984859697167,772.4765914850449,831.9903028753531,0.004877874943305233,yes
23.7,26.56,481.8,824.0,0.00481679,yes
24.120451791074256,26.81604811232751,795.4222462875849,742.6340705062478,0.00496325664815027,yes
23.7,26.7,469.0,845.33333333,0.00484238,yes
24.437815268169565,26.762100477670295,809.7948126244519,667.2651970089057,0.005042008071404595,yes
23.7,26.89,464.0,861.0,0.00487711,yes
23.7,26.9725,455.0,880.0,0.00489219,yes
23.6,26.89,454.0,891.0,0.00484759,yes
23.64,26.976,458.0,897.6,0.00487504,yes
23.65,27.05,464.0,900.5,0.00489149,yes
23.64,27.1,473.0,908.8,0.00489763,yes
23.6,27.16,464.0,918.0,0.00489665,yes
24.82759589347573,26.86949573145622,687.0594772444631,605.2002268371014,0.005177339362681581,yes
23.6,27.29,530.2,929.4,0.00492027,yes
23.6,27.33,533.6,936.4,0.00492754,yes
24.940837789622748,26.966034996630988,684.4007792969423,591.0158645493659,0.005227550861525908,yes
23.625,27.3925,498.66666667,961.0,0.00494641,yes
25.052676984570134,27.02018307334117,682.3310938230867,575.2794857872892,0.00526904884981208,yes
25.20107270139762,27.02139598072829,693.1942575600269,542.0702785429992,0.005310368943617001,yes
23.6,27.5,522.0,965.33333333,0.00495844,yes
23.6,27.6,488.33333333,983.0,0.00497661,yes
23.6,27.6,511.0,997.2,0.00497661,yes
23.6,27.6,548.7777777833329,1020.8666666666663,0.00497661,yes
23.66666667,27.7,503.66666667,1001.0,0.00501505,yes
23.7500000075001,27.824999999999804,449.16666666749705,977.3499999999956,0.0050630999999999775,yes
23.6,27.7225,483.5,1019.0,0.00499888,yes
23.618333334250075,27.81124999999993,420.13333332725085,1001.1250000000005,0.005020585999999988,yes
23.573571427250027,27.849107142857115,368.4571428439648,996.5678571428559,0.0050138648571428565,yes
23.6,27.80428571,480.14285714,1030.42857143,0.00501375,yes
23.575,27.79,464.0,1026.25,0.00500354,yes
23.515071425449943,27.798749997857,443.0374603110312,1031.8204761911884,0.0049869202571428475,yes
23.6,27.978,470.0,1034.8,0.00504532,yes
23.510813308078323,27.902205355827885,469.33129869799006,1044.7031168835565,0.005004429973376626,yes
23.5,27.978,454.0,1055.25,0.00501476,yes
23.456026800116092,27.964287626989442,479.68568439430504,1063.3888858762175,0.004998955974964314,yes
23.419758474650646,27.98220548431484,493.21983487978014,1073.3466065364526,0.004991159277327659,yes
23.5,28.0,445.0,1053.6,0.00501873,yes
23.400595745314547,28.015066105367456,493.14940575835624,1079.201571497082,0.004991228020098729,yes
23.368342069635627,28.029574690981566,505.8986971520187,1087.607566669178,0.004984020106692683,yes
23.33396280200425,28.04291638405252,520.2357633045957,1096.3741270906116,0.00497595067548184,yes
23.39,28.18,455.8,1060.0,0.00501758,yes
23.39,28.2,451.6,1073.6,0.00502117,yes
23.302379973439844,28.172083658361757,504.403456628326,1092.8367625602523,0.0049894756554915735,yes
23.39,28.2,454.75,1081.0,0.00502117,yes
23.39,28.2225,454.75,1082.0,0.00502521,yes
23.300468881199894,28.247602516868213,491.882016022446,1094.9737641472843,0.005002399440581869,yes
23.37,28.39,464.0,1090.6,0.00504913,yes
23.39,28.32333333,464.0,1086.0,0.00504331,yes
23.37333333,28.445,464.0,1092.5,0.00506002,yes
23.39,28.5,471.5,1103.75,0.00507502,yes
23.32333333,28.5,475.66666667,1104.5,0.00505448,yes
23.26083332999989,28.43624999749951,484.625000007495,1106.1875,0.0050237725000000025,yes
23.29,28.5,467.75,1112.0,0.00504423,yes
23.23291666799995,28.40904166424992,466.6458333342474,1111.05625,0.005010321749999969,yes
23.29,28.7,464.0,1104.0,0.00507992,yes
23.29,28.7,467.0,1117.2,0.00507992,yes
23.29,28.675,467.75,1121.25,0.00507546,yes
23.31007639043347,28.76088124978763,458.45104166378945,1117.7180208333334,0.005096945245833305,yes
23.29,28.66,459.0,1120.0,0.00507278,yes
23.29,28.55,464.0,1123.75,0.00505315,yes
23.29,28.6,470.0,1116.0,0.00506207,yes
23.272,28.6,464.0,1126.8,0.00505653,yes
23.2,28.4175,464.0,1112.75,0.00500202,yes
23.267713454910506,28.4597445870435,461.0795665911701,1116.5419484747058,0.005030293722358614,yes
23.271679488286555,28.402967446778764,459.98454076805126,1114.6150710674922,0.005021404669373664,yes
23.215,28.63333333,462.33333333,1127.83333333,0.00504492,yes
23.254099770192244,28.405921786578155,459.2591831688373,1116.847822870171,0.005016487892891912,yes
23.2,28.65,469.0,1124.25,0.00504327,yes
23.234735170797055,28.423297801550195,461.88515185111174,1116.9682822789214,0.0050135913263515105,yes
23.2,28.7,464.0,1138.0,0.00505214,yes
23.2,28.7,456.5,1144.0,0.00505214,yes
23.2,28.718,457.0,1140.0,0.00505534,yes
23.2,28.79,450.25,1139.25,0.00506812,yes
23.199264869706987,28.646207222324815,455.269890528677,1136.6557905455472,0.005042267527695946,yes
23.196036241746828,28.650029004763407,454.33067801632734,1137.8178141210492,0.005041927794983999,yes
23.15,28.89,454.75,1157.75,0.00507039,yes
23.18,28.83,444.0,1156.4,0.00506903,yes
23.11666667,28.945,444.0,1160.0,0.00506981,yes
23.01111112000005,29.136666666666684,444.0,1165.9999999999989,0.0050711100000000045,yes
22.8633333500001,29.40500000000046,444.0,1174.3999999999835,0.005072930000000002,yes
23.1,29.075,444.0,1175.25,0.00508759,yes
23.20911110199998,28.956666666666322,444.0,1180.4899999999966,0.005100305999999968,yes
23.1,27.925,444.0,1140.25,0.00488478,yes
23.06,27.772,444.0,1089.2,0.00484598,yes
23.20178967324989,26.82516666666646,444.0,1058.5373214285764,0.004722715285714272,yes
23.285170619868865,25.856642857142603,444.0,1006.5589880952431,0.004577832047618991,yes
23.385448390940113,24.72626190476148,444.0,945.4345833333377,0.004409648952380869,yes
23.0,27.956,429.0,1064.6,0.00486052,yes
22.98166667,27.90833333,429.0,1061.66666667,0.00484674,yes
23.0,27.92666667,429.0,1058.33333333,0.00485538,yes
23.0,28.018,429.0,1061.6,0.00487138,yes
22.970349408676313,27.88724484612871,422.1098901098901,1027.33912231766,0.004839700156776554,yes
22.945,28.1,429.0,1074.0,0.00486938,yes
23.0,28.1,429.0,1086.25,0.00488575,yes
22.88942887563805,28.677589580044796,420.2167097608279,1071.9211751293005,0.004954134187211818,yes
22.9725,28.1,429.0,1085.0,0.00487756,yes
22.851528615969208,29.085028649583627,419.38268592862215,1095.489861086211,0.005014295936276194,yes
22.80871045558718,29.497713615866772,417.0732344557262,1109.6835703767124,0.0050739267031266345,yes
22.76280735356938,29.95266514651098,414.67072328931556,1125.769560783836,0.00514005670305679,yes
23.0,28.13333333,429.0,1091.33333333,0.00489159,yes
22.76906408340779,30.120661684063677,415.8958397149346,1143.9629478313245,0.005171403426131272,yes
22.73107699788745,30.56341991309977,414.223640322223,1162.5809116496341,0.005237765369136596,yes
22.69110566569317,31.039534899144876,412.5230921881923,1182.889562357714,0.005309391560852154,yes
22.865,27.84,432.75,1077.25,0.00480048,yes
22.87333333,27.68333333,439.0,1064.16666667,0.00477568,yes
22.89,27.6,432.75,1043.6,0.00476605,yes
22.84,27.37333333,436.5,1028.66666667,0.0047122,yes
22.79,27.365,438.0,1020.4,0.00469639,yes
22.740000000000155,27.575000009999762,437.25,1018.7999999899945,0.0047186200000000605,yes
22.79,27.17142857,435.42857143,1015.14285714,0.00466292,yes
22.820000000000075,27.15257142799994,431.12142857400187,1019.8971428499956,0.00466845399999999,yes
22.79,27.02,432.0,1002.6,0.00463674,yes
22.772,26.934,438.0,993.2,0.00461679,yes
22.823857142857136,26.77077040496433,434.0659438772148,991.4741836776792,0.004603485785714272,yes
22.7,26.754,432.0,976.2,0.00456558,yes
22.760795238095177,26.568601073382286,431.5569005091429,971.1984569230087,0.004550978092857143,yes
22.762824675324563,26.429635971638106,430.3676194323105,962.1779700171543,0.004527763737012985,yes
22.7,26.53333333,444.0,966.66666667,0.00452765,yes
22.7,26.46333333,444.0,963.0,0.00451562,yes
22.704627344084436,26.29448309082726,443.1307890056429,951.6375192778592,0.004488145230027099,yes
22.7,26.34,444.0,948.0,0.00449442,yes
22.7,26.26,444.0,945.0,0.00448067,yes
22.7,26.2,441.0,941.6,0.00447036,yes
22.7,26.16,438.0,929.8,0.00446349,yes
22.7,26.02,441.0,923.8,0.00443943,yes
22.690175765562806,26.01738159540067,444.7103813754956,921.2757844479972,0.0044364198649622325,yes
22.7,26.0,439.0,918.25,0.00443599,yes
22.7,25.934,438.0,919.4,0.00442465,yes
22.7,25.92666667,439.0,927.33333333,0.00442339,yes
22.698546140871716,25.878543219887227,441.6661916343963,912.5857267432843,0.0044149437152462,yes
22.68,25.772,432.0,902.4,0.00439145,yes
22.696781541067352,25.79843976339809,438.63055606725015,904.3583271164912,0.004400824620405001,yes
22.6,25.575,429.0,897.0,0.00433639,yes
22.6,25.525,433.5,882.5,0.00432785,yes
22.62,25.476,436.2,887.2,0.00432477,yes
22.625,25.55,442.5,889.25,0.00433875,yes
22.615000000000407,25.74700000000002,452.4000000000016,888.6500000000016,0.004369789999999826,yes
22.65,25.42,438.0,880.75,0.00432312,yes
22.6,25.2675,442.5,868.75,0.00428389,yes
22.587999999999603,25.01814999999985,434.579999999998,853.4299999999986,0.0042380990000000585,yes
22.6,25.2,439.8,860.6,0.00427237,yes
22.6,25.2,435.5,864.0,0.00427237,yes
22.6,25.15,430.75,859.0,0.00426383,yes
22.6,25.14,440.6,854.4,0.00426213,yes
22.6,25.15,428.2,847.4,0.00426383,yes
22.6,25.04,432.2,837.2,0.00424506,yes
22.6,25.05,431.75,834.75,0.00424677,yes
